step,enhanced_speed,cadence,grade,enhanced_altitude,max_heart_rate_perct,power
1536,38.466,87,-0.9,21.4,0.8795,1.7875
1537,39.474,89,-1.18,21.2,0.8795,1.7875
1538,40.374,91,-1.48,20.8,0.8795,1.675
1539,41.0832,92,-1.79,20.4,0.8795,1.6625
1540,42.2136,95,-2.13,20,0.8795,1.65
1541,42.9084,88,-2.46,19.6,0.8795,1.6625
1542,43.812,62,-2.75,19.2,0.8795,1.6
1543,43.8516,37,-3.02,18.6,0.8742,1.5375
1544,44.8164,11,-3.25,18.2,0.8742,1.475
1545,45.2124,0,-3.45,17.6,0.8742,0
1546,45.882,0,-3.56,17,0.8742,0
1547,45.9648,0,-3.53,16.6,0.8637,0
1548,46.6488,0,-3.46,16.2,0.8532,0
1549,46.3212,3,-3.35,15.8,0.8374,0
1550,46.2492,13,-3.2,15.6,0.8268,0
1551,44.8164,22,-3.01,15.2,0.8268,0.075
1552,44.3628,32,-2.76,15,0.8216,0.2125
1553,43.182,41,-2.5,15,0.8268,0.35
1554,42.228,67,-2.25,14.8,0.8268,1.0125
1555,41.3064,95,-2,15,0.8268,2.0125
1556,40.6224,94,-1.66,15,0.8321,2.8375
1557,39.7296,94,-0.8,15,0.8321,2.9
1558,38.934,101,0,15.2,0.8374,3.4375
1559,38.2824,101,0,15.4,0.8426,4.1875
1560,37.6416,99,0,15.6,0.8426,4.45
1561,37.5084,96,0.26,15.8,0.8479,4.3375
1562,36.8388,96,0.76,16.2,0.8532,4.7875
1563,36.8856,96,1.16,16.4,0.8532,5.675
1564,36.8208,96,1.54,16.8,0.8584,6
1565,36.432,96,1.89,17,0.8584,5.725
1566,36.2844,96,2.21,17.4,0.8584,5.5125
1567,35.442,93,2.51,17.8,0.8584,4.85
1568,34.6824,98,2.72,18,0.8584,3.825
1569,34.3188,101,2.82,18.2,0.8637,2.9875
1570,33.8508,99,2.86,18.6,0.8637,2.55
1571,33.8724,96,2.81,18.8,0.8637,2.475
1572,34.2432,98,2.64,18.8,0.8637,2.8
1573,34.1856,101,2.42,19,0.8637,2.95
1574,34.146,101,2.18,19.2,0.869,2.7875
1575,34.1748,101,1.91,19.2,0.869,2.6875
1576,34.1244,101,1.66,19.4,0.869,2.6
1577,34.1568,101,1.47,19.4,0.869,2.5875
1578,34.5348,101,1.32,19.6,0.869,2.9
1579,35.3232,101,1.2,19.6,0.869,3.725
1580,35.7192,101,1.12,19.6,0.8742,3.825
1581,35.7264,98,1.02,19.8,0.8742,2.825
1582,35.7012,91,0.88,19.8,0.8742,2
1583,35.7156,91,0.75,19.8,0.8742,2.0375
1584,35.82,91,0.39,19.8,0.8742,2.0375
1585,35.8704,91,0,19.8,0.8742,1.925
1586,36.288,94,0,19.8,0.8742,2.0625
1587,36.3852,96,0,19.6,0.8742,2.2375
1588,36.5184,96,0,19.6,0.8742,2.2625
1589,36.54,96,0,19.6,0.869,2.0875
1590,36.4644,96,0,19.6,0.869,1.875
1591,36.072,96,0,19.6,0.869,1.5875
1592,35.9244,93,0,19.6,0.869,1.4875
1593,35.622,91,0,19.6,0.8637,1.6125
1594,35.64,91,0,19.6,0.8637,1.8375
1595,35.3232,91,0,19.8,0.8637,2.075
1596,35.352,91,0,19.8,0.8637,2.6875
1597,35.3016,91,0,19.8,0.8637,3.525
1598,34.6968,91,0,20,0.8637,3.75
1599,34.3908,91,0,20,0.8637,3.5625
1600,33.6024,89,0,20.2,0.8637,3.925
1601,33.4872,94,0,20.6,0.8637,4.675
1602,33.4368,96,0,20.8,0.869,5.575
1603,32.9472,96,0,21.2,0.869,6.05
1604,32.4216,96,0.86,21.6,0.869,6.0125
1605,32.7132,96,2.21,21.8,0.869,6.275
1606,32.292,96,2.63,22.2,0.869,5.8625
1607,31.8816,91,2.9,22.4,0.869,4.7625
1608,31.9212,91,2.98,22.8,0.8742,4.075
1609,31.8168,91,3,23,0.8742,4.3
1610,31.9068,91,2.95,23.4,0.8742,4.1625
1611,31.788,91,2.87,23.6,0.8742,3.5625
1612,31.3416,91,2.77,23.8,0.8795,3.125
1613,31.3848,91,2.68,24,0.8795,3.0875
1614,31.9464,91,2.62,24.2,0.8848,3.45
1615,31.9356,91,2.59,24.4,0.8848,3.2375
1616,31.9212,91,2.52,24.6,0.8848,2.5625
1617,31.9716,91,2.37,24.6,0.8848,2.225
1618,31.482,91,2.13,24.8,0.8848,2.1625
1619,31.3452,91,1.89,24.8,0.8848,2.1625
1620,31.392,91,1.64,25,0.89,2.9625
1621,31.8816,91,1.45,25.2,0.8848,3.8375
1622,31.9932,91,1.34,25.4,0.8848,4.5875
1623,32.652,94,1.3,25.6,0.8848,5.1125
1624,33.5016,96,1.3,25.6,0.89,5.3
1625,34.0632,98,1.34,25.8,0.89,5.7875
1626,34.7184,100,1.38,25.8,0.89,5.6125
1627,34.7472,101,1.4,26,0.89,4.9375
1628,34.6248,101,1.38,26,0.89,4.2875
1629,34.4916,90,1.3,26.2,0.89,2.75
1630,34.3548,87,1.17,26.2,0.89,2.2875
1631,34.416,87,1.01,26.2,0.89,2.2375
1632,35.226,90,0.85,26.2,0.89,2.15
1633,36.0108,91,0.45,26.2,0.89,2.075
1634,37.206,95,0,26,0.89,2.05
1635,37.8792,96,0,25.8,0.89,1.875
1636,38.2644,87,-0.15,25.6,0.89,1.3375
1637,37.674,82,-0.49,25.4,0.89,0.85
1638,35.946,88,-0.76,25.4,0.89,0.8625
1639,34.7076,92,-0.88,25.6,0.89,2.0625
1640,34.1172,89,-0.52,25.8,0.89,3.475
1641,34.5816,87,-0.12,26,0.89,4.175
1642,33.9876,87,-0.08,26.4,0.8848,4.525
1643,32.8824,80,0.46,26.6,0.8848,4.7
1644,32.49,63,0.96,26.6,0.8848,4.1875
1645,33.0984,73,1.35,26.8,0.8848,2.3625
1646,33.4512,86,1.56,26.8,0.8848,1.625
1647,34.1964,87,1.55,26.8,0.8848,1.2875
1648,34.8372,88,1.35,26.8,0.8848,1.0875
1649,35.8776,84,0.7,26.6,0.8795,0.9375
1650,37.4508,82,0.06,26.2,0.8795,0.8625
1651,39.0924,87,-0.11,25.8,0.8848,0.9625
1652,39.996,85,-0.74,25.4,0.8848,0.7875
1653,41.346,74,-1.41,25,0.8848,0.4
1654,41.8572,64,-2.09,24.6,0.8848,0.075
1655,42.7032,74,-2.59,24.2,0.8848,0.0625
1656,43.11,43,-2.86,23.6,0.8848,0.1125
1657,43.1316,16,-3.01,23.2,0.8795,0.075
1658,43.1748,10,-3.08,22.8,0.8795,0.05
1659,43.1316,3,-3.07,22.4,0.8742,0
1660,43.0884,0,-3.04,22,0.8742,0
1661,43.4484,18,-3.02,21.8,0.869,0.0875
1662,43.848,43,-3.03,21.2,0.8637,0.2
1663,44.7264,81,-3.08,20.8,0.8584,0.5625
1664,45.1476,93,-3.17,20.4,0.8584,1.0375
1665,45.4464,89,-3.22,20,0.8584,1.1875
1666,45.5292,91,-3.16,19.6,0.8584,1.2625
1667,45.4824,91,-3.05,19.4,0.8532,1.3875
1668,45.1044,91,-2.87,19,0.8532,1.375
1669,44.442,87,-2.66,18.8,0.8426,1.3
1670,43.5096,87,-2.43,18.6,0.8426,1.2625
1671,42.8868,89,-2.18,18.4,0.8374,1.325
1672,42.3468,91,-1.91,18.4,0.8321,1.575
1673,41.7384,91,-1.64,18.4,0.8268,1.7625
1674,41.1552,89,-1.35,18.6,0.8216,1.9
1675,40.3704,87,-0.78,18.6,0.8216,1.975
1676,39.7872,87,0,18.6,0.8216,2
1677,39.2292,86,0,18.6,0.8163,1.8125
1678,38.6388,87,0,18.6,0.8163,1.5375
1679,38.106,87,0,18.8,0.8163,1.8875
1680,37.62,87,0,18.8,0.8163,2.5
1681,37.0224,87,0,18.8,0.8163,2.9625
1682,38.1024,86,0,18.8,0.8163,4.85
1683,38.7576,88,0,19,0.8163,6.625
1684,40.1868,90,0,19,0.8216,7.2375
1685,39.7332,91,0,19.2,0.8216,5.8875
1686,39.1464,91,0.21,19.4,0.8216,3.5125
1687,39.0024,89,0.7,19.6,0.8268,2.5875
1688,38.6892,87,0.84,19.6,0.8268,2.5
1689,38.5668,87,0.97,19.8,0.8321,2.7625
1690,38.0844,87,1.07,19.8,0.8321,2.7375
1691,38.0376,87,1.08,19.8,0.8321,2.2
1692,37.6344,87,1.01,20,0.8374,1.925
1693,37.5444,87,0.86,20,0.8374,1.9375
1694,36.5616,84,0.7,20,0.8426,1.875
1695,36.5832,83,0.55,20,0.8426,1.875
1696,36.918,83,0.44,20.2,0.8426,2.425
1697,37.2924,96,0.39,20.2,0.8426,3.5625
1698,38.2464,96,0.27,20.2,0.8426,4.5125
1699,38.6676,100,0,20,0.8426,4.1375
1700,38.1456,97,0,19.8,0.8479,3.425
1701,40.6512,93,0,19.8,0.8426,2.1
1702,39.744,89,-0.13,19.6,0.8426,1.5375
1703,39.6936,90,-0.49,19.4,0.8426,1.1875
1704,40.3236,91,-0.74,19.2,0.8426,1.15
1705,40.4244,91,-1,19,0.8426,1.15
1706,40.3992,91,-1.2,19,0.8426,1.1625
1707,39.888,91,-1.26,18.8,0.8374,1.25
1708,38.862,91,-1.2,19,0.8374,1.3125
1709,37.4184,95,-0.89,19,0.8374,2.0125
1710,36.4968,96,0,19.2,0.8374,3.5625
1711,36.396,96,0,19.2,0.8374,4.6875
1712,36.2772,96,0,19.4,0.8374,5.2625
1713,37.1232,96,0,19.4,0.8374,4.8
1714,37.7928,96,0.04,19.4,0.8374,4.25
1715,37.7424,80,0.55,19.4,0.8374,3.55
1716,38.6352,67,0,19.2,0.8374,2.7875
1717,38.7792,54,0,19,0.8374,2.0375
1718,40.0032,93,-0.02,18.8,0.8374,1.2875
1719,41.2632,93,-0.34,18.6,0.8374,1.725
1720,41.9652,92,-0.68,18.2,0.8374,1.5875
1721,42.732,77,-1.03,18,0.8321,0.6875
1722,41.85,52,-1.35,17.8,0.8321,0.1125
1723,40.536,50,-1.59,17.6,0.8321,0.1125
1724,39.1032,77,-1.69,17.6,0.8268,0.3375
1725,38.2212,96,-1.6,17.8,0.8268,1.2375
1726,37.44,98,-1.29,18,0.8216,2.05
1727,36.3744,80,0,18,0.8216,2.1125
1728,36.3492,89,-0.01,18.2,0.8216,2.625
1729,36.0144,93,-0.09,18.4,0.8216,3.5875
1730,35.5752,91,0.46,18.6,0.8216,3.9375
1731,35.1828,91,0.93,18.8,0.8216,3.8125
1732,35.532,91,1.26,19,0.8216,3.65
1733,34.9596,91,1.38,19,0.8163,3.1375
1734,35.0388,91,1.4,19.2,0.811,2.8875
1735,34.074,90,1.38,19.4,0.811,3.0375
1736,34.5132,91,1.39,19.6,0.811,3.175
1737,34.7976,91,1.37,19.6,0.811,2.8125
1738,33.498,91,1.35,19.8,0.811,2.25
1739,34.8912,91,1.31,19.8,0.811,1.9625
1740,35.5104,91,1.16,19.6,0.8163,1.75
1741,36.3168,91,0,19.6,0.8163,1.6375
1742,36.0216,61,0,19.4,0.8163,1.4875
1743,36.6588,85,-0.01,19.2,0.8163,2.2875
1744,37.9656,96,-0.3,19,0.811,3.15
1745,38.736,101,-0.67,19,0.811,2.8375
1746,38.6748,94,-0.93,18.6,0.811,2.1625
1747,38.9556,91,-1.14,18.4,0.811,1.725
1748,39.2868,90,-1.33,18,0.811,1.35
1749,40.8348,91,-1.48,17.8,0.811,1.3
1750,40.716,88,-1.63,17.6,0.811,1.2375
1751,41.1408,79,-1.79,17.2,0.8163,0.55
1752,41.1444,74,-1.96,17,0.8163,0.1375
1753,41.112,85,-2.14,16.8,0.8216,0.5625
1754,41.598,87,-2.24,16.6,0.8216,1.0875
1755,42.0696,87,-2.22,16.4,0.8216,1.225
1756,41.976,87,-2.13,16.2,0.8268,1.2875
1757,41.6052,87,-1.96,16,0.8216,1.2
1758,41.5692,65,-1.79,15.8,0.8163,0.3625
1759,40.6584,45,-1.64,15.6,0.811,0.1375
1760,40.1148,26,-1.51,15.4,0.8058,0.0875
1761,40.1112,8,-1.41,15.2,0.8058,0.025
1762,39.6432,0,-1.37,15,0.7952,0
1763,39.1104,0,-1.37,14.8,0.7952,0
1764,38.7396,0,-1.41,14.8,0.7952,0
1765,38.2392,0,-1.47,14.6,0.79,0
1766,37.8828,34,-1.49,14.4,0.79,0.3625
1767,38.322,79,-1.41,14.4,0.7847,2.025
1768,39.0888,83,-1.31,14.4,0.7847,3.775
1769,39.7584,83,-1.18,14.2,0.7847,3.8875
1770,39.7764,83,-1.02,14.2,0.7847,3.425
1771,39.9096,87,-0.86,14,0.7847,3.275
1772,40.0464,87,-0.75,14,0.79,3.2
1773,40.3704,87,-0.67,14,0.79,3.125
1774,39.9744,87,-0.62,13.8,0.79,3.0375
1775,39.2796,84,-0.6,13.8,0.7952,2.5375
1776,38.6532,87,-0.55,14,0.7952,2.425
1777,38.6784,90,-0.02,14,0.7952,2.7625
1778,38.8008,90,0,14,0.79,3.1625
1779,38.916,97,0,14.2,0.79,4.4875
1780,39.5316,101,0,14.2,0.7952,5.475
1781,39.1428,93,0,14.2,0.7952,3.1625
1782,38.7648,85,0,14.2,0.7952,1.3875
1783,38.394,87,0,14,0.8005,1.9125
1784,38.3292,87,0,14,0.8005,2.0875
1785,38.2032,87,0,14.2,0.8005,2.15
1786,38.1312,87,0,14.2,0.8005,2.2
1787,37.53,87,0,14.2,0.8058,2.1
1788,37.5192,87,0,14.2,0.8058,1.625
1789,37.6236,87,0,14.2,0.8058,1.5875
1790,37.5372,91,0,14.4,0.8058,1.9875
1791,37.08,95,0,14.4,0.8058,2.5
1792,36.4644,96,0,14.4,0.8058,2.6875
1793,36.036,96,0,14.4,0.8058,2.7
1794,35.5212,92,0,14.6,0.811,2.825
1795,35.5032,91,0,14.6,0.811,3.05
1796,35.388,91,0,14.6,0.811,3.1375
1797,35.2692,91,0,14.8,0.811,3.3875
1798,35.622,91,0,15,0.811,3.6875
1799,35.2116,91,0,15,0.811,4.5875
1800,35.1072,91,0,15.2,0.811,4.7375
1801,35.4348,91,0,15.2,0.811,5.15
1802,35.3808,91,0.87,15.4,0.811,5.0875
1803,35.928,91,1,15.4,0.8163,4.5875
1804,35.64,91,1.05,15.6,0.8163,4.25
1805,35.6904,91,1.09,15.8,0.8163,4
1806,35.6148,91,1.06,15.8,0.8216,3.75
1807,35.4852,91,0.99,16,0.8216,3.725
1808,35.6112,91,0.99,16.2,0.8268,3.625
1809,35.5176,91,1,16.4,0.8268,3.0125
1810,34.9272,91,1.1,16.6,0.8268,2.5
1811,34.4232,91,1.21,16.6,0.8321,2.25
1812,34.1136,88,1.28,16.8,0.8374,2.125
1813,34.0164,92,1.38,17,0.8374,2.225
1814,33.1488,96,1.52,17.2,0.8374,2.2
1815,33.0336,96,1.6,17.2,0.8426,2.0375
1816,32.7168,96,1.55,17.2,0.8426,1.8875
1817,32.7888,96,1.43,17.4,0.8426,2.2625
1818,32.8932,96,1.25,17.4,0.8426,2.35
1819,33.2568,93,1.03,17.4,0.8426,2.1
1820,33.3684,89,0.86,17.4,0.8426,1.825
1821,34.1568,87,0.04,17.4,0.8426,1.8
1822,34.5024,87,0,17.4,0.8426,1.775
1823,34.8768,90,0,17.2,0.8426,1.6125
1824,35.01,84,0,17.2,0.8426,1.0625
1825,35.5752,66,0,17,0.8426,0.8
1826,35.6832,45,0,17,0.8426,0.5875
1827,36.144,23,0,16.8,0.8426,0.375
1828,36.8352,2,-0.8,16.6,0.8374,0
1829,36.9324,0,-1.1,16.2,0.8374,0
1830,37.26,0,-1.26,16,0.8374,0
1831,36.6696,0,-1.39,15.8,0.8321,0
1832,37.0296,40,-1.52,15.6,0.8321,0.1625
1833,36.9036,73,-1.62,15.4,0.8268,0.8
1834,36.9936,83,-1.69,15.2,0.8216,1.3125
1835,37.4508,84,-1.76,15,0.8216,1.275
1836,37.6056,85,-1.82,14.8,0.8163,1.1875
1837,38.0988,81,-1.89,14.4,0.8163,1.1
1838,38.232,80,-1.97,14.2,0.8163,1.1625
1839,38.718,83,-2.04,14,0.8163,1.2125
1840,39.0924,83,-2.01,14,0.8163,1.275
1841,39.1248,83,-1.95,13.8,0.8163,1.375
1842,39.1428,83,-1.83,13.6,0.811,1.4375
1843,39.186,83,-1.71,13.4,0.811,1.6125
1844,39.3228,83,-1.57,13.2,0.8058,2.1125
1845,39.8376,83,-1.44,13,0.8005,2.4
1846,39.798,83,-1.34,12.8,0.8005,2.375
1847,40.1652,87,-1.29,12.6,0.7952,1.8375
1848,40.536,87,-1.33,12.4,0.7952,1.4125
1849,41.04,87,-1.45,12,0.79,1.6
1850,41.3568,87,-1.63,11.8,0.7847,1.975
1851,41.5368,87,-1.84,11.6,0.7847,2.0625
1852,42.9984,91,-2,11.2,0.7847,2.125
1853,43.3548,91,-2.18,10.8,0.79,1.9875
1854,43.902,91,-2.35,10.4,0.79,1.9125
1855,44.2656,96,-2.37,10.2,0.7952,1.9125
1856,44.172,85,-2.32,10,0.7952,1.825
1857,43.3152,81,-2.22,9.6,0.7952,1.725
1858,42.9192,77,-2.13,9.4,0.7952,1.625
1859,42.5556,74,-2.08,9,0.79,1.525
1860,43.3008,90,-2.03,8.8,0.79,2.5625
1861,43.2684,91,-2,8.6,0.7847,3.075
1862,43.2936,91,-1.97,8.4,0.7847,3.525
1863,43.3944,91,-1.93,8.4,0.7847,3.525
1864,43.4448,91,-1.88,8.2,0.7847,3.4875
1865,43.3116,91,-1.72,8.2,0.7847,3.0875
1866,42.9408,91,-1.53,8,0.7847,2.3625
1867,42.3792,91,-1.33,8,0.7847,2.1125
1868,41.7816,91,-1.14,7.8,0.7847,2.3875
1869,41.2704,88,-0.95,8,0.79,2.525
1870,39.7224,91,-0.75,8,0.79,2.4875
1871,39.258,91,-0.2,8,0.79,2.45
1872,38.9016,91,0,8,0.7952,2.55
1873,38.3436,91,0,8,0.7952,2.0625
1874,38.844,87,0,8,0.7952,2.2375
1875,38.3652,87,0,8,0.8005,2.125
1876,37.9764,87,0,8.2,0.8005,2.0125
1877,37.8792,91,0,8.2,0.8005,2.325
1878,37.818,95,0,8.4,0.8005,2.6625
1879,37.7208,96,0,8.4,0.8005,3
1880,37.71,96,0,8.4,0.8005,2.9125
1881,37.3968,96,0,8.4,0.8058,3.15
1882,37.296,96,0,8.4,0.8058,2.95
1883,36.8244,96,0,8.6,0.8058,3.15
1884,36.2664,96,0,8.6,0.8058,2.9
1885,35.208,98,0,8.8,0.8058,2.4
1886,34.7688,92,0,9,0.8058,2.5125
1887,33.3,90,0.44,9,0.8058,3.3875
1888,33.7212,96,0.8,9.4,0.8058,4.575
1889,33.354,96,1.09,9.6,0.8058,5.575
1890,33.0084,96,1.44,10,0.8058,6.025
1891,32.2056,96,1.83,10.2,0.811,5.9375
1892,31.1472,92,2.25,10.6,0.811,5.85
1893,30.6036,88,2.54,11,0.8163,4.9375
1894,30.0168,87,2.77,11.4,0.8216,5.1
1895,29.5992,87,2.99,11.8,0.8268,5.25
1896,29.5452,87,3.21,12.2,0.8268,5.2625
1897,29.5236,87,3.42,12.6,0.8268,5.65
1898,29.5416,87,3.62,13,0.8321,5.7
1899,29.6928,87,3.82,13.4,0.8426,5.6
1900,30.15,87,4.02,13.8,0.8426,5.925
1901,30.24,87,4.18,14,0.8426,5.975
1902,30.564,87,4.29,14.4,0.8426,5.875
1903,30.456,87,4.18,14.6,0.8426,5.2375
1904,30.8052,87,3.97,14.8,0.8479,5.1375
1905,30.8088,87,3.65,15.2,0.8532,5.0625
1906,30.8844,91,3.29,15.4,0.8532,4.7375
1907,30.9924,91,2.95,15.6,0.8532,4.65
1908,31.4784,96,2.67,15.8,0.8584,4.3
1909,31.5972,100,2.4,15.8,0.8584,4.2625
1910,31.662,101,2.19,16,0.869,3.5375
1911,31.032,80,2,16,0.869,3.15
1912,30.6108,77,1.86,16.2,0.869,1.4
1913,30.5064,87,1.75,16.4,0.8742,0.3
1914,30.5892,87,1.64,16.4,0.8742,0.925
1915,31.3524,91,1.41,16.4,0.8742,2
1916,32.4684,91,1.13,16.4,0.8795,2.3
1917,33.1416,95,0.31,16.2,0.8795,3.025
1918,33.6636,96,0,16.2,0.8795,2.925
1919,33.732,96,0,16.2,0.8848,2.7375
1920,33.822,96,0,16.2,0.8848,2.25
1921,33.5052,96,0,16.2,0.8848,2.1125
1922,33.5304,96,0,16.2,0.8848,2.025
1923,33.408,96,0,16.2,0.8795,2.125
1924,33.1272,96,0,16.2,0.8848,2.225
1925,33.0408,96,0,16.2,0.8848,2.4875
1926,32.6376,96,0,16.2,0.8848,2.5625
1927,32.6412,96,0,16.2,0.8848,2.725
1928,32.328,96,0,16.2,0.8848,2.825
1929,32.2704,96,0,16.2,0.8848,2.8875
1930,32.2164,91,0,16.4,0.8795,2.7125
1931,32.1372,91,0,16.4,0.8795,2.8
1932,31.5792,91,0,16.6,0.8848,2.9125
1933,31.716,91,0,16.8,0.8848,2.925
1934,31.7952,91,0,17,0.8848,3.8375
1935,31.8996,91,0,17.2,0.8848,4.1625
1936,32.022,91,0,17.4,0.8848,4.9625
1937,31.4964,91,0,17.4,0.8848,5
1938,31.3812,91,1.13,17.6,0.8848,4.125
1939,30.9204,91,1.72,17.8,0.8848,4.0125
1940,30.744,91,1.84,18,0.8848,4.0625
1941,29.7576,88,1.92,18.2,0.8848,3.8875
1942,29.43,96,1.91,18.4,0.89,3.15
1943,29.4264,96,1.87,18.6,0.89,2.9625
1944,29.412,96,1.83,18.6,0.89,3.1
1945,29.4012,96,1.75,18.8,0.8953,2.8
1946,29.0484,96,1.65,19,0.8953,2.5125
1947,29.0736,92,1.53,19,0.8953,2.45
1948,29.0736,91,1.41,19,0.8953,2.3125
1949,29.0556,91,1.3,19.2,0.8953,2.375
1950,29.0016,91,1.22,19.2,0.9006,2.4375
1951,28.9404,91,1.16,19.2,0.9006,2.775
1952,28.8648,91,1.09,19.4,0.9006,2.925
1953,28.89,91,1.06,19.6,0.9006,3.05
1954,28.8288,91,1.04,19.6,0.9006,3.2875
1955,28.5228,91,1.01,19.8,0.9006,3.1625
1956,28.4724,91,1.01,19.8,0.9006,2.9625
1957,28.0764,91,1.04,20,0.9006,3.025
1958,27.738,90,1.1,20.2,0.9006,3.125
1959,27.5904,87,1.2,20.4,0.9006,3.075
1960,27.1836,87,1.3,20.4,0.9006,2.775
1961,26.8128,87,1.42,20.6,0.9006,2.4875
1962,26.2728,86,1.59,20.8,0.9006,2.5
1963,25.6572,87,1.81,21,0.9006,2.2875
1964,24.9228,89,1.98,21.2,0.9006,2.1375
1965,24.282,91,2.11,21.4,0.8953,2.0125
1966,23.9652,87,2.13,21.6,0.8953,2.025
1967,23.1408,87,2.11,21.6,0.8953,2.125
1968,22.7124,83,2.06,21.8,0.8953,2.1
1969,22.1544,83,2.02,22,0.8953,1.925
1970,21.5604,80,1.99,22.2,0.8953,1.7125
1971,20.97,80,2,22.4,0.8953,1.525
1972,20.412,83,2.05,22.4,0.8953,1.425
1973,19.872,83,2.14,22.6,0.8953,1.4875
1974,19.566,82,2.24,22.8,0.8953,1.5875
1975,19.5048,63,2.33,22.8,0.89,1.1
1976,19.4256,42,2.26,22.8,0.89,0.7875
1977,19.7856,20,2.05,22.8,0.8848,0.475
1978,19.8576,0,1.74,22.8,0.8848,0
1979,19.422,0,0.52,22.8,0.8795,0
1980,18.9684,0,0,22.6,0.8795,0
1981,18.504,0,0,22.6,0.869,0
1982,15.6384,1,0,22.4,0.869,0
1983,11.7396,32,0,22.4,0.869,0
1984,8.6364,31,-0.76,22.2,0.8584,0.1
1985,7.0056,26,-1.36,22.2,0.8584,0.1875
1986,10.0692,40,-1.7,22,0.8584,1.65
1987,14.1084,49,-1.97,22,0.8532,2.85
1988,15.2172,56,-2.1,22.2,0.8479,3.875
1989,17.946,66,-1.92,22.2,0.8426,4.425
1990,19.1232,80,-0.58,22.2,0.8426,4.7875
1991,18.3312,77,0,22.4,0.8426,4.8
1992,22.5324,64,0,21.4,0.6688,1
1993,23.8176,66,0,21.4,0.6741,1.1625
1994,24.7248,69,0,21.2,0.6794,1.3375
1995,25.3548,72,0,21,0.6846,1.575
1996,26.19,73,0,20.8,0.6952,1.7375
1997,26.532,71,0,20.6,0.7004,1.7125
1998,27.234,71,0,20.4,0.711,1.7125
1999,30.0204,73,0,20.4,0.711,2.3625
2000,31.5864,81,0,20.2,0.711,3.625
2001,33.156,85,0,20.2,0.7162,5.975
2002,33.8112,87,0,20,0.7162,6.3625
2003,33.8364,84,0,20,0.7268,4.4625
2004,33.4908,79,0,19.8,0.732,2.175
2005,33.3828,77,0,19.8,0.732,1.225
2006,33.3396,77,-0.49,19.6,0.7426,1.3
2007,33.3,78,-0.89,19.6,0.7478,1.725
2008,33.3108,83,-0.87,19.6,0.7531,1.7125
2009,33.7644,87,-0.91,19.4,0.7531,1.7125
2010,34.2684,86,-1,19.2,0.7584,1.75
2011,34.938,88,-1.12,19,0.7584,1.6375
2012,35.3556,86,-1.22,18.8,0.7689,1.475
2013,35.8776,81,-1.31,18.4,0.7742,1.5375
2014,36.504,83,-1.45,18.2,0.7742,2.2875
2015,37.2708,84,-1.61,18,0.7742,3.0375
2016,37.9692,86,-1.77,17.8,0.7794,3.1875
2017,38.5164,87,-1.91,17.6,0.7847,3.4625
2018,38.4444,83,-1.98,17.4,0.7847,3.2375
2019,37.7208,70,-2,17.2,0.79,1.6375
2020,36.99,56,-2.01,17,0.79,0.4125
2021,36.36,56,-2,16.8,0.7952,0.3125
2022,35.8452,56,-1.91,16.6,0.8005,0.2
2023,35.7192,62,-1.75,16.6,0.8005,0.2875
2024,35.4276,80,-1.55,16.6,0.8005,0.7375
2025,35.874,81,-1.34,16.4,0.8005,1.875
2026,36.3312,85,-1.16,16.4,0.8058,2.95
2027,37.1556,91,-1.01,16.2,0.8058,4.025
2028,37.1844,96,-0.86,16.2,0.811,4.5625
2029,37.152,96,-0.73,16.2,0.8163,4.3625
2030,37.1268,96,-0.32,16.2,0.8163,3.9875
2031,37.0584,96,0,16.4,0.8163,4.3375
2032,36.7632,96,0,16.4,0.8163,4.6
2033,36.7632,96,0,16.4,0.8216,4.5
2034,36.828,96,0,16.6,0.8216,4.65
2035,37.3968,95,0,16.6,0.8268,4.725
2036,37.4004,92,0,16.8,0.8321,4.5625
2037,36.9072,78,0,16.8,0.8321,3.6375
2038,36.8928,45,0,16.6,0.8321,2.5
2039,37.53,48,0,16.6,0.8374,1.075
2040,37.4256,49,0,16.4,0.8374,0
2041,37.7928,57,0,16.2,0.8426,0.05
2042,38.7648,80,0,16,0.8426,0.4
2043,39.5136,80,0,15.6,0.8426,0.9125
2044,40.0068,72,0,15.4,0.8426,0.9125
2045,40.158,67,0,15.2,0.8479,0.5125
2046,41.3928,59,-0.95,14.8,0.8479,0.25
2047,42.6312,52,-1.99,14.6,0.8479,0
2048,43.2396,47,-2.14,14.2,0.8479,0
2049,44.3376,42,-2.21,13.6,0.8479,0
2050,45.2088,37,-2.31,13,0.8426,0
2051,46.296,32,-2.48,12.4,0.8426,0
2052,46.9764,27,-2.71,12,0.8426,0
2053,47.5704,34,-2.98,11.4,0.8374,0.025
2054,48.0744,70,-3.23,11,0.8374,0.1875
2055,48.1248,80,-3.45,10.4,0.8321,0.5875
2056,48.168,80,-3.62,10,0.8268,0.875
2057,46.8756,73,-3.69,9.8,0.8216,0.7
2058,47.6676,65,-3.6,9.4,0.8216,0.3
2059,45.288,72,-3.32,9.2,0.8216,0.15
2060,47.052,80,-2.98,9,0.8163,0.7
2061,46.6596,81,-2.61,8.8,0.8163,1.5125
2062,46.188,73,-2.23,8.6,0.8163,1.5875
2063,44.946,69,-1.88,8.6,0.8163,0.825
2064,45.2952,78,-1.56,8.4,0.8163,0.625
2065,45.3708,77,-1.3,8.4,0.8163,0.8625
