,userID,date_AEST,distance,enhanced_avg_speed,avg_power,avg_wpkg,avg_heart_rate,avg_max_heart_rate_perct,enhanced_duration,weekend,day_of_week,hour,day_cat
72,U1000000,2022-01-19,33.76,34.58,187.95,2.35,165.45,0.87,00:58:34,False,4,7,MORNING
73,U1000000,2022-03-16,31.66,30.27,228.02,2.85,161.57,0.85,01:02:46,False,4,7,MORNING
74,U1000000,2022-07-20,42.99,30.79,233.12,2.91,161.7,0.85,01:23:46,False,4,7,MORNING
75,U1000000,2022-09-21,34.49,31.73,212.73,2.66,164.38,0.87,01:05:13,False,4,7,MORNING
76,U1000000,2022-04-21,32.35,27.88,219.34,2.74,166.12,0.87,01:09:38,False,5,7,MORNING
77,U1000000,2022-06-02,37.98,31.21,220.45,2.76,159.83,0.84,01:13:01,False,5,7,MORNING
78,U1000000,2021-09-24,28.99,32.18,253.69,3.17,161.49,0.85,00:54:03,False,6,7,MORNING
79,U1000000,2022-01-21,34.59,29.78,184.91,2.31,158.84,0.84,01:09:41,False,6,7,MORNING
80,U1000000,2022-03-11,28.27,28.32,232.71,2.91,166.61,0.88,00:59:54,False,6,7,MORNING
81,U1000000,2022-03-25,23.1,27.62,223.22,2.79,164.72,0.87,00:50:11,False,6,7,MORNING
82,U1000000,2022-04-15,62.7,31.84,224.54,2.81,168.71,0.89,01:58:09,False,6,7,MORNING
83,U1000000,2022-04-22,30.94,28.82,230.55,2.88,156.53,0.82,01:04:25,False,6,7,MORNING
84,U1000000,2022-08-26,34.96,30.1,211.45,2.64,160.87,0.85,01:09:42,False,6,7,MORNING
85,U1000000,2022-09-02,35.79,33.86,244.5,3.06,172.1,0.91,01:03:25,False,6,7,MORNING
86,U1000000,2022-09-23,27.47,26.32,156.81,1.96,130.77,0.69,01:02:37,False,6,7,MORNING
87,U1000000,2022-11-11,33.83,33.11,237.76,2.97,166.94,0.88,01:01:18,False,6,7,MORNING
88,U1000000,2021-06-19,61.31,25.35,263.96,3.3,117.49,0.62,02:25:06,True,7,7,MORNING
89,U1000000,2021-07-10,42.9,26.49,264.54,3.31,91.71,0.48,01:37:10,True,7,7,MORNING
90,U1000000,2021-09-18,18.36,29.44,253.07,3.16,163.34,0.86,00:37:25,True,7,7,MORNING
91,U1000000,2021-11-20,44.0,32.63,259.1,3.24,170.39,0.9,01:20:55,True,7,7,MORNING
92,U1000000,2021-12-11,58.46,31.9,245.86,3.07,169.29,0.89,01:49:57,True,7,7,MORNING
93,U1000000,2022-02-19,57.98,30.62,218.28,2.73,169.95,0.9,01:53:37,True,7,7,MORNING
94,U1000000,2022-05-21,68.47,31.44,219.08,2.74,164.47,0.87,02:10:40,True,7,7,MORNING
95,U1000000,2022-08-27,50.27,33.26,236.76,2.96,174.1,0.92,01:30:41,True,7,7,MORNING
96,U1000000,2022-10-01,30.31,31.75,240.16,3.0,170.48,0.9,00:57:17,True,7,7,MORNING
97,U1000000,2022-11-05,104.13,31.0,219.36,2.74,172.03,0.91,03:21:32,True,7,7,MORNING
98,U1000000,2021-08-22,59.48,28.62,233.63,2.92,159.51,0.84,02:04:41,True,1,8,MORNING
99,U1000000,2021-09-05,39.78,29.64,225.27,2.82,152.58,0.8,01:20:32,True,1,8,MORNING
100,U1000000,2021-09-12,29.46,32.08,262.57,3.28,173.3,0.91,00:55:07,True,1,8,MORNING
101,U1000000,2022-03-20,36.46,33.75,244.89,3.06,173.41,0.91,01:04:49,True,1,8,MORNING
102,U1000000,2022-04-17,31.97,32.73,238.79,2.98,172.68,0.91,00:58:37,True,1,8,MORNING
103,U1000000,2022-08-08,33.98,30.56,224.43,2.81,152.96,0.81,01:06:43,False,2,8,MORNING
104,U1000000,2022-09-05,30.18,32.44,224.8,2.81,165.26,0.87,00:55:49,False,2,8,MORNING
105,U1000000,2022-10-03,33.58,32.15,239.47,2.99,165.59,0.87,01:02:40,False,2,8,MORNING
106,U1000000,2021-08-31,19.77,27.31,193.59,2.42,149.2,0.79,00:43:26,False,3,8,MORNING
107,U1000000,2021-09-07,39.47,30.69,219.26,2.74,164.46,0.87,01:17:10,False,3,8,MORNING
108,U1000000,2021-12-21,38.54,28.49,232.91,2.91,168.61,0.89,01:21:09,False,3,8,MORNING
109,U1000000,2022-02-15,31.54,29.4,241.46,3.02,163.03,0.86,01:04:23,False,3,8,MORNING
110,U1000000,2022-05-24,38.47,27.03,178.4,2.23,137.32,0.72,01:25:24,False,3,8,MORNING
111,U1000000,2022-09-27,38.18,31.11,211.73,2.65,156.27,0.82,01:13:39,False,3,8,MORNING
112,U1000000,2021-06-02,44.51,29.03,228.32,2.85,104.44,0.55,01:32:00,False,4,8,MORNING
113,U1000000,2021-09-01,38.1,30.87,255.7,3.2,166.5,0.88,01:14:03,False,4,8,MORNING
114,U1000000,2021-11-24,66.28,29.05,223.17,2.79,165.46,0.87,02:16:54,False,4,8,MORNING
115,U1000000,2022-02-16,21.97,30.17,188.72,2.36,144.77,0.76,00:43:41,False,4,8,MORNING
116,U1000000,2022-06-22,36.26,29.01,205.2,2.57,154.59,0.81,01:15:00,False,4,8,MORNING
117,U1000000,2021-08-26,25.47,30.15,219.64,2.75,162.46,0.86,00:50:41,False,5,8,MORNING
118,U1000000,2021-09-02,39.25,32.28,238.17,2.98,165.88,0.87,01:12:57,False,5,8,MORNING
119,U1000000,2021-12-16,41.47,26.82,209.96,2.62,158.06,0.83,01:32:47,False,5,8,MORNING
120,U1000000,2022-01-14,34.32,31.67,214.41,2.68,173.83,0.92,01:05:01,False,6,8,MORNING
121,U1000000,2022-07-01,33.98,29.15,200.51,2.51,147.53,0.78,01:09:57,False,6,8,MORNING
122,U1000000,2022-10-21,20.81,27.47,154.3,1.93,129.8,0.68,00:45:27,False,6,8,MORNING
123,U1000000,2022-11-18,31.78,31.34,247.92,3.1,166.24,0.88,01:00:50,False,6,8,MORNING
124,U1000000,2021-06-05,37.89,30.78,241.83,3.02,110.11,0.58,01:13:51,True,7,8,MORNING
125,U1000000,2021-08-28,52.05,30.21,236.95,2.96,163.85,0.86,01:43:23,True,7,8,MORNING
126,U1000000,2021-09-04,36.56,31.52,248.23,3.1,170.48,0.9,01:09:36,True,7,8,MORNING
127,U1000000,2022-04-23,67.99,33.77,235.18,2.94,164.08,0.86,02:00:48,True,7,8,MORNING
128,U1000000,2022-07-09,66.69,30.91,238.22,2.98,160.58,0.85,02:09:27,True,7,8,MORNING
129,U1000000,2022-10-29,85.35,28.34,218.26,2.73,165.33,0.87,03:00:42,True,7,8,MORNING
130,U1000000,2021-04-04,22.58,27.92,204.25,2.55,150.58,0.79,00:48:31,True,1,9,MORNING
131,U1000000,2021-05-16,37.11,27.63,202.61,2.53,125.67,0.66,01:20:36,True,1,9,MORNING
132,U1000000,2022-05-15,32.14,33.57,237.96,2.97,171.08,0.9,00:57:26,True,1,9,MORNING
133,U1000000,2022-10-30,45.28,28.98,228.64,2.86,165.88,0.87,01:33:45,True,1,9,MORNING
134,U1000000,2022-02-14,60.0,31.61,210.86,2.64,170.19,0.9,01:53:53,False,2,9,MORNING
135,U1000000,2022-04-25,57.74,31.74,245.53,3.07,162.51,0.86,01:49:09,False,2,9,MORNING
136,U1000000,2022-05-30,18.48,34.36,262.79,3.28,173.15,0.91,00:32:16,False,2,9,MORNING
137,U1000000,2022-07-18,38.33,30.04,242.83,3.04,157.56,0.83,01:16:34,False,2,9,MORNING
138,U1000000,2022-06-28,34.06,30.8,218.66,2.73,157.87,0.83,01:06:21,False,3,9,MORNING
139,U1000000,2022-08-09,49.98,30.94,247.4,3.09,159.11,0.84,01:36:56,False,3,9,MORNING
140,U1000000,2022-10-04,17.59,33.01,235.15,2.94,171.87,0.91,00:31:58,False,3,9,MORNING
141,U1000000,2021-09-08,18.31,30.77,244.4,3.06,166.69,0.88,00:35:42,False,4,9,MORNING
142,U1000000,2022-08-10,35.21,31.04,216.97,2.71,158.13,0.83,01:08:04,False,4,9,MORNING
143,U1000000,2022-09-07,37.46,30.46,219.17,2.74,167.03,0.88,01:13:48,False,4,9,MORNING
144,U1000000,2022-10-19,37.51,30.23,235.11,2.94,167.99,0.88,01:14:27,False,4,9,MORNING
145,U1000000,2022-11-16,33.38,27.67,201.01,2.51,151.85,0.8,01:12:22,False,4,9,MORNING
146,U1000000,2022-04-28,34.21,31.76,221.96,2.77,165.62,0.87,01:04:37,False,5,9,MORNING
147,U1000000,2022-05-26,33.96,29.03,200.03,2.5,152.75,0.8,01:10:12,False,5,9,MORNING
148,U1000000,2022-02-11,30.24,30.39,230.29,2.88,165.86,0.87,00:59:43,False,6,9,MORNING
149,U1000000,2021-08-14,26.68,29.01,237.07,2.96,169.59,0.89,00:55:10,True,7,9,MORNING
150,U1000000,2022-07-16,34.67,30.42,248.01,3.1,166.51,0.88,01:08:23,True,7,9,MORNING
151,U1000000,2022-11-13,23.59,32.47,237.68,2.97,159.8,0.84,00:43:36,True,1,10,MORNING
152,U1000000,2021-11-22,29.95,29.75,206.45,2.58,148.95,0.78,01:00:24,False,2,10,MORNING
153,U1000000,2021-10-12,23.99,33.75,244.71,3.06,173.12,0.91,00:42:38,False,3,10,MORNING
154,U1000000,2021-10-19,44.74,30.91,221.87,2.77,163.92,0.86,01:26:51,False,3,10,MORNING
155,U1000000,2022-07-05,36.04,33.08,242.33,3.03,163.52,0.86,01:05:22,False,3,10,MORNING
156,U1000000,2021-08-18,27.98,28.23,253.38,3.17,167.27,0.88,00:59:28,False,4,10,MORNING
157,U1000000,2022-05-11,35.05,31.56,226.71,2.83,163.27,0.86,01:06:38,False,4,10,MORNING
158,U1000000,2022-06-08,37.81,28.4,214.92,2.69,159.35,0.84,01:19:53,False,4,10,MORNING
159,U1000000,2022-11-09,34.21,28.85,202.02,2.53,158.73,0.84,01:11:09,False,4,10,MORNING
160,U1000000,2022-06-09,36.01,27.02,210.52,2.63,156.45,0.82,01:19:58,False,5,10,MORNING
161,U1000000,2021-05-29,31.38,31.27,258.25,3.23,141.98,0.75,01:00:13,True,7,10,MORNING
162,U1000000,2022-06-04,94.01,30.72,224.64,2.81,165.62,0.87,03:03:37,True,7,10,MORNING
163,U1000000,2022-07-02,30.02,33.23,251.21,3.14,161.23,0.85,00:54:12,True,7,10,MORNING
164,U1000000,2022-07-30,40.0,32.26,244.22,3.05,166.81,0.88,01:14:23,True,7,10,MORNING
165,U1000000,2021-08-08,57.73,32.67,263.02,3.29,168.63,0.89,01:46:01,True,1,11,MORNING
166,U1000000,2021-11-07,32.98,25.02,200.25,2.5,152.68,0.8,01:19:05,True,1,11,MORNING
167,U1000000,2022-10-16,27.33,31.62,236.21,2.95,167.33,0.88,00:51:52,True,1,11,MORNING
168,U1000000,2022-05-23,41.01,31.24,205.18,2.56,147.27,0.78,01:18:46,False,2,11,MORNING
169,U1000000,2021-10-13,29.94,30.32,235.69,2.95,172.18,0.91,00:59:15,False,4,11,MORNING
170,U1000000,2022-03-03,27.49,28.79,227.59,2.84,172.02,0.91,00:57:18,False,5,11,MORNING
171,U1000000,2022-05-12,33.59,32.14,208.83,2.61,160.1,0.84,01:02:42,False,5,11,MORNING
172,U1000000,2021-08-21,51.04,27.72,235.92,2.95,165.31,0.87,01:50:29,True,7,11,MORNING
173,U1000000,2021-06-14,26.0,23.63,209.47,2.62,115.5,0.61,01:06:01,False,2,12,AFTERNOON
174,U1000000,2021-09-13,23.99,30.05,246.84,3.09,164.7,0.87,00:47:54,False,2,12,AFTERNOON
175,U1000000,2021-10-25,31.94,29.33,189.76,2.37,149.98,0.79,01:05:20,False,2,12,AFTERNOON
176,U1000000,2021-10-22,43.17,33.09,236.42,2.96,172.38,0.91,01:18:17,False,6,12,AFTERNOON
177,U1000000,2021-04-03,36.48,30.35,263.47,3.29,178.06,0.94,01:12:07,True,7,12,AFTERNOON
178,U1000000,2022-06-11,40.0,26.71,239.08,2.99,155.23,0.82,01:29:51,True,7,12,AFTERNOON
179,U1000000,2021-10-31,83.69,28.34,211.93,2.65,164.56,0.87,02:57:11,True,1,13,AFTERNOON
180,U1000000,2022-09-19,25.97,27.05,212.59,2.66,171.31,0.9,00:57:37,False,2,13,AFTERNOON
181,U1000000,2022-09-26,17.56,33.2,261.88,3.27,173.72,0.91,00:31:44,False,2,13,AFTERNOON
182,U1000000,2021-11-09,36.93,30.13,229.86,2.87,167.12,0.88,01:13:33,False,3,13,AFTERNOON
183,U1000000,2021-11-23,40.95,30.84,199.78,2.5,165.81,0.87,01:19:40,False,3,13,AFTERNOON
184,U1000000,2022-05-03,20.99,36.55,243.88,3.05,169.8,0.89,00:34:27,False,3,13,AFTERNOON
185,U1000000,2021-11-10,33.13,30.4,224.3,2.8,161.64,0.85,01:05:23,False,4,13,AFTERNOON
186,U1000000,2022-07-22,36.0,32.0,226.54,2.83,163.68,0.86,01:07:30,False,6,13,AFTERNOON
187,U1000000,2021-06-27,59.59,29.25,260.98,3.26,116.07,0.61,02:02:14,True,1,14,AFTERNOON
188,U1000000,2022-08-07,36.8,32.14,226.67,2.83,164.05,0.86,01:08:42,True,1,14,AFTERNOON
189,U1000000,2021-08-30,19.41,31.56,216.83,2.71,167.46,0.88,00:36:54,False,2,14,AFTERNOON
190,U1000000,2021-10-28,51.27,30.36,202.68,2.53,166.07,0.87,01:41:20,False,5,14,AFTERNOON
191,U1000000,2021-05-07,65.11,30.24,234.01,2.93,106.45,0.56,02:09:11,False,6,14,AFTERNOON
192,U1000000,2022-02-12,36.46,30.55,201.31,2.52,161.09,0.85,01:11:36,True,7,14,AFTERNOON
193,U1000000,2022-06-18,18.98,36.13,269.56,3.37,170.93,0.9,00:31:31,True,7,14,AFTERNOON
194,U1000000,2022-05-01,44.54,32.25,240.91,3.01,168.47,0.89,01:22:52,True,1,15,AFTERNOON
195,U1000000,2022-07-28,21.98,32.33,240.53,3.01,163.46,0.86,00:40:48,False,5,15,AFTERNOON
196,U1000000,2021-11-21,12.98,40.04,312.34,3.9,183.54,0.97,00:19:27,True,1,16,AFTERNOON
197,U1000000,2022-05-22,27.47,31.34,226.4,2.83,155.35,0.82,00:52:35,True,1,16,AFTERNOON
198,U1000000,2022-02-21,19.98,28.16,240.74,3.01,162.79,0.86,00:42:35,False,2,16,AFTERNOON
199,U1000000,2022-05-09,23.49,34.01,250.3,3.13,169.32,0.89,00:41:26,False,2,16,AFTERNOON
200,U1000000,2022-05-25,29.33,32.49,224.27,2.8,163.28,0.86,00:54:10,False,4,16,AFTERNOON
201,U1000000,2022-07-06,41.61,31.2,230.9,2.89,150.66,0.79,01:20:01,False,4,16,AFTERNOON
202,U1000000,2021-05-27,41.33,30.07,231.86,2.9,145.17,0.76,01:22:28,False,5,16,AFTERNOON
203,U1000000,2021-08-19,28.53,31.12,217.1,2.71,160.8,0.85,00:55:00,False,5,16,AFTERNOON
204,U1000000,2022-03-24,23.97,33.25,242.58,3.03,174.8,0.92,00:43:15,False,5,16,AFTERNOON
205,U1000000,2021-06-04,25.66,27.84,254.54,3.18,106.88,0.56,00:55:18,False,6,16,AFTERNOON
206,U1000000,2021-06-11,25.37,29.6,229.27,2.87,118.47,0.62,00:51:26,False,6,16,AFTERNOON
207,U1000000,2021-11-05,20.29,35.68,246.34,3.08,174.23,0.92,00:34:07,False,6,16,AFTERNOON
208,U1000000,2022-05-13,37.02,32.52,240.86,3.01,160.42,0.84,01:08:18,False,6,16,AFTERNOON
209,U1000000,2022-05-20,34.66,31.47,215.36,2.69,157.45,0.83,01:06:05,False,6,16,AFTERNOON
210,U1000000,2022-06-24,27.29,33.24,244.84,3.06,169.21,0.89,00:49:16,False,6,16,AFTERNOON
211,U1000000,2021-08-01,22.58,28.78,264.25,3.3,167.43,0.88,00:47:04,True,1,17,AFTERNOON
212,U1000000,2021-08-15,33.17,33.29,264.38,3.3,165.39,0.87,00:59:47,True,1,17,AFTERNOON
213,U1000000,2021-11-28,26.96,32.79,236.56,2.96,172.05,0.91,00:49:19,True,1,17,AFTERNOON
214,U1000000,2022-01-16,13.75,35.56,281.01,3.51,175.22,0.92,00:23:12,True,1,17,AFTERNOON
215,U1000000,2021-12-13,28.96,31.99,203.73,2.55,169.6,0.89,00:54:19,False,2,17,AFTERNOON
216,U1000000,2022-03-14,35.02,33.0,243.87,3.05,175.04,0.92,01:03:41,False,2,17,AFTERNOON
217,U1000000,2022-08-01,36.24,34.4,254.52,3.18,172.0,0.91,01:03:12,False,2,17,AFTERNOON
218,U1000000,2021-10-26,20.36,34.42,250.84,3.14,171.13,0.9,00:35:29,False,3,17,AFTERNOON
219,U1000000,2022-01-18,49.99,30.49,225.54,2.82,162.7,0.86,01:38:23,False,3,17,AFTERNOON
220,U1000000,2022-06-21,34.27,31.99,204.35,2.55,145.11,0.76,01:04:16,False,3,17,AFTERNOON
221,U1000000,2022-11-08,31.48,31.88,217.08,2.71,159.15,0.84,00:59:15,False,3,17,AFTERNOON
222,U1000000,2022-06-03,35.55,34.4,253.03,3.16,166.08,0.87,01:02:00,False,6,17,AFTERNOON
223,U1000000,2022-07-15,31.28,33.07,239.06,2.99,160.92,0.85,00:56:45,False,6,17,AFTERNOON
224,U1000000,2022-03-07,20.0,35.05,250.84,3.14,173.9,0.92,00:34:14,False,2,18,EVENING
225,U1000000,2022-04-04,13.11,34.71,285.02,3.56,176.35,0.93,00:22:39,False,2,18,EVENING
226,U1000000,2022-10-17,25.34,28.96,255.08,3.19,173.55,0.91,00:52:30,False,2,18,EVENING
227,U1000000,2021-10-06,24.96,33.79,253.87,3.17,181.08,0.95,00:44:19,False,4,18,EVENING
228,U1000000,2022-11-04,15.74,32.64,250.66,3.13,171.28,0.9,00:28:56,False,6,18,EVENING
229,U1000000,2022-03-12,23.95,34.43,255.3,3.19,171.81,0.9,00:41:45,True,7,18,EVENING
230,U1000000,2021-08-16,27.13,28.02,253.73,3.17,167.97,0.88,00:58:06,False,2,19,EVENING
