,userID,date_AEST,distance,enhanced_avg_speed,avg_power,avg_wpkg,avg_heart_rate,avg_max_heart_rate_perct,enhanced_duration,weekend,day_of_week,hour,day_cat
243,U1000004,2022-09-25,56.53,25.83,206.23,2.79,127.38,0.67,02:11:19,True,1,6,MORNING
244,U1000008,2022-02-13,47.47,32.56,151.83,2.37,156.24,0.78,01:27:28,True,1,6,MORNING
245,U1000008,2022-04-17,42.47,25.44,167.8,2.62,156.1,0.78,01:40:11,True,1,6,MORNING
246,U1000008,2022-07-24,114.26,30.84,169.02,2.64,148.51,0.74,03:42:17,True,1,6,MORNING
247,U1000008,2022-10-09,52.98,31.37,147.23,2.3,135.21,0.67,01:41:20,True,1,6,MORNING
248,U1000008,2022-10-30,95.8,25.38,181.2,2.83,143.37,0.71,03:46:28,True,1,6,MORNING
249,U1000009,2021-09-26,75.71,30.3,243.18,2.06,137.3,0.76,02:29:56,True,1,6,MORNING
250,U1000009,2021-10-17,56.61,28.14,264.03,2.24,142.2,0.78,02:00:42,True,1,6,MORNING
251,U1000009,2021-10-24,78.78,24.89,268.69,2.28,145.53,0.8,03:09:55,True,1,6,MORNING
252,U1000009,2021-10-31,42.73,25.8,292.87,2.48,130.11,0.72,01:39:23,True,1,6,MORNING
253,U1000009,2021-11-21,78.81,31.92,227.67,1.93,139.92,0.77,02:28:08,True,1,6,MORNING
254,U1000009,2021-11-28,53.43,28.46,238.24,2.02,134.85,0.74,01:52:38,True,1,6,MORNING
255,U1000009,2021-12-05,84.38,26.92,263.62,2.23,144.26,0.79,03:08:03,True,1,6,MORNING
256,U1000009,2021-12-12,76.28,31.66,229.58,1.95,133.96,0.74,02:24:34,True,1,6,MORNING
257,U1000009,2021-12-26,60.63,32.02,239.6,2.03,133.0,0.73,01:53:37,True,1,6,MORNING
258,U1000009,2022-01-30,75.14,26.29,257.42,2.18,149.67,0.82,02:51:29,True,1,6,MORNING
259,U1000009,2022-02-06,52.01,28.76,237.54,2.01,131.34,0.72,01:48:30,True,1,6,MORNING
260,U1000009,2022-05-01,60.95,29.6,211.99,1.8,143.25,0.79,02:03:33,True,1,6,MORNING
261,U1000009,2022-05-15,60.59,30.51,215.6,1.83,140.37,0.77,01:59:10,True,1,6,MORNING
262,U1000009,2022-05-29,100.17,28.46,246.0,2.08,155.36,0.86,03:31:11,True,1,6,MORNING
263,U1000009,2022-07-10,85.04,29.03,236.55,2.0,145.85,0.8,02:55:46,True,1,6,MORNING
264,U1000009,2022-08-21,75.0,31.01,231.61,1.96,141.04,0.78,02:25:07,True,1,6,MORNING
265,U1000009,2022-08-28,16.14,29.57,237.66,2.01,135.22,0.74,00:32:45,True,1,6,MORNING
266,U1000009,2022-09-11,50.67,26.47,247.41,2.1,138.48,0.76,01:54:51,True,1,6,MORNING
267,U1000009,2022-10-16,50.09,26.2,228.52,1.94,125.93,0.69,01:54:42,True,1,6,MORNING
268,U1000009,2022-10-23,67.89,23.95,254.49,2.16,141.33,0.78,02:50:05,True,1,6,MORNING
269,U1000009,2022-11-06,55.24,27.87,259.36,2.2,133.79,0.74,01:58:56,True,1,6,MORNING
270,U1000010,2021-01-10,85.57,31.02,159.62,1.86,129.9,0.76,02:45:31,True,1,6,MORNING
271,U1000010,2021-01-17,52.22,27.04,155.88,1.81,132.45,0.78,01:55:53,True,1,6,MORNING
272,U1000010,2021-01-24,83.05,31.53,181.89,2.12,136.31,0.8,02:38:02,True,1,6,MORNING
273,U1000010,2021-01-31,50.12,24.38,172.89,2.01,131.8,0.78,02:03:20,True,1,6,MORNING
274,U1000010,2021-02-14,55.19,26.63,162.91,1.89,128.89,0.76,02:04:21,True,1,6,MORNING
275,U1000010,2021-02-21,60.27,25.92,174.33,2.03,131.04,0.77,02:19:32,True,1,6,MORNING
276,U1000010,2021-02-28,59.49,28.35,155.78,1.81,121.93,0.72,02:05:54,True,1,6,MORNING
277,U1000010,2021-03-07,90.14,30.57,150.34,1.75,129.77,0.76,02:56:56,True,1,6,MORNING
278,U1000010,2021-03-28,26.14,25.68,133.13,1.55,120.11,0.71,01:01:05,True,1,6,MORNING
279,U1000010,2021-04-18,61.29,28.08,159.94,1.86,137.05,0.81,02:10:58,True,1,6,MORNING
280,U1000010,2021-05-02,58.85,30.05,175.35,2.04,140.1,0.82,01:57:30,True,1,6,MORNING
281,U1000010,2021-09-12,38.7,26.8,176.23,2.05,135.93,0.8,01:26:39,True,1,6,MORNING
282,U1000010,2021-09-19,42.48,24.98,157.95,1.84,131.94,0.78,01:42:02,True,1,6,MORNING
283,U1000010,2021-10-24,58.64,28.57,162.77,1.89,140.55,0.83,02:03:09,True,1,6,MORNING
284,U1000010,2021-10-31,65.69,25.65,173.36,2.02,133.31,0.78,02:33:40,True,1,6,MORNING
285,U1000010,2021-11-07,51.53,27.69,166.48,1.94,135.15,0.79,01:51:40,True,1,6,MORNING
286,U1000010,2021-12-26,68.43,30.03,165.52,1.92,123.81,0.73,02:16:44,True,1,6,MORNING
287,U1000010,2022-01-16,50.09,29.67,158.75,1.85,115.64,0.68,01:41:18,True,1,6,MORNING
288,U1000010,2022-01-23,66.21,30.36,164.99,1.92,114.38,0.67,02:10:51,True,1,6,MORNING
289,U1000010,2022-01-30,71.49,29.91,160.07,1.86,112.01,0.66,02:23:25,True,1,6,MORNING
290,U1000010,2022-05-01,8.5,23.95,129.87,1.51,107.58,0.63,00:21:18,True,1,6,MORNING
291,U1000010,2022-09-11,49.38,24.93,157.72,1.83,126.3,0.74,01:58:50,True,1,6,MORNING
292,U1000010,2022-10-30,58.7,28.48,152.7,1.78,130.44,0.77,02:03:40,True,1,6,MORNING
293,U1000010,2022-11-06,52.88,26.51,161.76,1.88,121.2,0.71,01:59:41,True,1,6,MORNING
294,U1000010,2022-11-13,39.48,23.32,133.51,1.55,97.61,0.57,01:41:35,True,1,6,MORNING
295,U1000000,2021-08-02,39.76,28.08,250.57,3.13,154.54,0.81,01:24:58,False,2,6,MORNING
296,U1000000,2021-08-09,25.47,29.0,234.37,2.93,153.44,0.81,00:52:42,False,2,6,MORNING
297,U1000004,2022-04-25,101.4,27.6,205.81,2.78,142.84,0.75,03:40:25,False,2,6,MORNING
298,U1000004,2022-06-13,124.84,29.26,217.97,2.95,167.47,0.88,04:16:00,False,2,6,MORNING
299,U1000008,2022-03-14,78.72,24.14,163.01,2.55,146.8,0.73,03:15:40,False,2,6,MORNING
300,U1000009,2022-10-31,47.14,27.52,217.61,1.84,129.79,0.71,01:42:47,False,2,6,MORNING
301,U1000010,2021-01-25,39.47,26.81,164.03,1.91,136.1,0.8,01:28:21,False,2,6,MORNING
302,U1000010,2021-02-15,28.38,24.8,161.22,1.87,105.6,0.62,01:08:40,False,2,6,MORNING
303,U1000010,2021-04-05,60.45,26.68,154.09,1.79,136.24,0.8,02:15:56,False,2,6,MORNING
304,U1000010,2021-09-06,40.16,24.42,135.12,1.57,116.57,0.69,01:38:41,False,2,6,MORNING
305,U1000010,2021-11-01,20.1,25.01,142.68,1.66,116.75,0.69,00:48:13,False,2,6,MORNING
306,U1000010,2021-12-27,54.26,28.03,162.39,1.89,122.18,0.72,01:56:09,False,2,6,MORNING
307,U1000000,2021-09-14,31.95,30.39,243.79,3.05,163.07,0.86,01:03:04,False,3,6,MORNING
308,U1000000,2021-12-28,100.96,31.74,224.5,2.81,150.92,0.79,03:10:51,False,3,6,MORNING
309,U1000000,2022-03-01,36.54,30.78,219.72,2.75,166.73,0.88,01:11:14,False,3,6,MORNING
310,U1000000,2022-03-29,27.48,31.9,227.5,2.84,169.14,0.89,00:51:41,False,3,6,MORNING
311,U1000000,2022-09-06,22.37,28.97,173.99,2.17,143.41,0.76,00:46:20,False,3,6,MORNING
312,U1000000,2022-10-18,15.97,31.38,215.94,2.7,159.23,0.84,00:30:33,False,3,6,MORNING
313,U1000003,2022-11-01,24.35,26.36,285.14,3.52,158.23,0.83,00:55:26,False,3,6,MORNING
314,U1000008,2022-03-08,37.5,30.24,149.21,2.33,156.28,0.78,01:14:24,False,3,6,MORNING
315,U1000009,2021-11-02,78.52,32.03,249.12,2.11,137.92,0.76,02:27:06,False,3,6,MORNING
316,U1000010,2021-02-16,30.15,25.26,139.46,1.62,106.84,0.63,01:11:38,False,3,6,MORNING
317,U1000010,2021-09-14,20.44,23.37,118.53,1.38,117.31,0.69,00:52:28,False,3,6,MORNING
318,U1000010,2021-10-26,36.13,23.21,159.09,1.85,131.52,0.77,01:33:25,False,3,6,MORNING
319,U1000010,2021-11-02,80.72,30.57,168.47,1.96,137.4,0.81,02:38:25,False,3,6,MORNING
320,U1000010,2021-12-14,19.32,24.24,153.23,1.78,126.02,0.74,00:47:49,False,3,6,MORNING
321,U1000010,2021-12-21,16.61,24.93,152.23,1.77,105.97,0.62,00:39:58,False,3,6,MORNING
322,U1000010,2022-01-11,16.03,23.89,142.4,1.66,109.11,0.64,00:40:16,False,3,6,MORNING
323,U1000010,2022-01-18,16.19,27.29,158.66,1.84,115.92,0.68,00:35:35,False,3,6,MORNING
324,U1000010,2022-01-25,20.56,23.74,134.94,1.57,100.46,0.59,00:51:58,False,3,6,MORNING
325,U1000010,2022-02-01,20.97,25.53,151.8,1.77,110.21,0.65,00:49:17,False,3,6,MORNING
326,U1000010,2022-02-08,34.2,24.7,183.8,2.14,118.46,0.7,01:23:04,False,3,6,MORNING
327,U1000010,2022-02-15,21.16,25.13,149.07,1.73,110.7,0.65,00:50:32,False,3,6,MORNING
328,U1000010,2022-03-01,17.86,26.79,156.42,1.82,124.07,0.73,00:40:00,False,3,6,MORNING
329,U1000010,2022-04-05,19.74,26.99,162.85,1.89,121.18,0.71,00:43:53,False,3,6,MORNING
330,U1000010,2022-04-12,9.03,25.54,145.85,1.7,111.86,0.66,00:21:13,False,3,6,MORNING
331,U1000010,2022-05-03,23.79,25.31,150.17,1.75,104.34,0.61,00:56:24,False,3,6,MORNING
332,U1000010,2022-11-15,15.58,25.51,145.41,1.69,117.27,0.69,00:36:39,False,3,6,MORNING
333,U1000000,2022-08-17,49.32,32.12,230.6,2.88,160.87,0.85,01:32:08,False,4,6,MORNING
334,U1000010,2021-02-17,37.63,25.54,147.31,1.71,117.6,0.69,01:28:24,False,4,6,MORNING
335,U1000010,2021-11-03,19.83,23.82,137.94,1.6,120.6,0.71,00:49:57,False,4,6,MORNING
336,U1000010,2021-12-29,81.74,30.32,153.6,1.79,120.39,0.71,02:41:46,False,4,6,MORNING
337,U1000010,2022-01-12,44.28,24.1,145.84,1.7,111.92,0.66,01:50:14,False,4,6,MORNING
338,U1000010,2022-02-02,26.58,23.62,167.86,1.95,111.94,0.66,01:07:31,False,4,6,MORNING
339,U1000010,2022-02-09,28.4,26.45,167.99,1.95,116.73,0.69,01:04:25,False,4,6,MORNING
340,U1000010,2022-10-12,22.88,24.53,129.64,1.51,108.52,0.64,00:55:57,False,4,6,MORNING
341,U1000010,2022-11-09,23.92,24.5,130.15,1.51,106.54,0.63,00:58:35,False,4,6,MORNING
342,U1000000,2021-11-25,43.81,31.02,251.36,3.14,159.46,0.84,01:24:44,False,5,6,MORNING
343,U1000000,2021-12-30,79.94,31.27,248.53,3.11,149.68,0.79,02:33:23,False,5,6,MORNING
344,U1000000,2022-02-10,40.6,30.21,218.71,2.73,173.86,0.92,01:20:38,False,5,6,MORNING
345,U1000000,2022-03-10,38.73,33.35,239.08,2.99,173.54,0.91,01:09:40,False,5,6,MORNING
346,U1000000,2022-06-30,48.47,30.57,225.56,2.82,151.03,0.8,01:35:08,False,5,6,MORNING
347,U1000000,2022-07-14,55.81,31.86,232.54,2.91,170.38,0.9,01:45:06,False,5,6,MORNING
348,U1000000,2022-07-21,32.99,26.53,161.67,2.02,129.91,0.68,01:14:37,False,5,6,MORNING
349,U1000000,2022-09-22,56.29,34.23,227.56,2.84,170.77,0.9,01:38:40,False,5,6,MORNING
350,U1000009,2022-04-21,41.02,23.16,216.45,1.83,146.16,0.81,01:46:16,False,5,6,MORNING
351,U1000010,2021-06-17,24.4,26.74,170.17,1.98,137.77,0.81,00:54:45,False,5,6,MORNING
352,U1000010,2021-09-02,19.94,23.46,123.71,1.44,115.85,0.68,00:51:00,False,5,6,MORNING
353,U1000010,2021-09-16,30.53,24.45,138.86,1.61,112.65,0.66,01:14:56,False,5,6,MORNING
354,U1000010,2021-10-21,22.57,25.91,168.48,1.96,127.28,0.75,00:52:16,False,5,6,MORNING
355,U1000010,2021-10-28,19.04,26.03,145.55,1.69,119.18,0.7,00:43:53,False,5,6,MORNING
356,U1000010,2022-01-27,20.89,26.66,161.62,1.88,115.39,0.68,00:47:00,False,5,6,MORNING
357,U1000010,2022-03-03,24.12,26.43,173.08,2.01,124.61,0.73,00:54:46,False,5,6,MORNING
358,U1000010,2022-03-17,42.64,29.83,174.63,2.03,127.87,0.75,01:25:46,False,5,6,MORNING
359,U1000010,2022-04-21,43.3,26.13,150.74,1.75,123.21,0.72,01:39:26,False,5,6,MORNING
360,U1000010,2022-06-30,19.07,22.53,125.38,1.46,98.05,0.58,00:50:47,False,5,6,MORNING
361,U1000010,2022-09-01,22.86,25.68,157.01,1.83,122.49,0.72,00:53:25,False,5,6,MORNING
362,U1000010,2022-09-15,26.38,24.51,167.48,1.95,119.81,0.7,01:04:35,False,5,6,MORNING
363,U1000010,2022-09-22,60.68,29.5,149.85,1.74,124.11,0.73,02:03:25,False,5,6,MORNING
364,U1000010,2022-09-29,23.46,27.47,162.21,1.89,131.06,0.77,00:51:14,False,5,6,MORNING
365,U1000010,2022-10-27,13.22,23.24,134.68,1.57,106.75,0.63,00:34:08,False,5,6,MORNING
366,U1000010,2022-11-17,31.76,26.43,151.54,1.76,127.78,0.75,01:12:06,False,5,6,MORNING
367,U1000010,2022-11-24,26.26,27.0,148.16,1.72,124.79,0.73,00:58:21,False,5,6,MORNING
368,U1000000,2021-05-21,46.91,31.14,202.9,2.54,147.03,0.77,01:30:23,False,6,6,MORNING
369,U1000000,2021-08-13,50.75,29.18,244.88,3.06,165.86,0.87,01:44:22,False,6,6,MORNING
370,U1000000,2021-08-27,42.07,29.51,227.33,2.84,159.04,0.84,01:25:32,False,6,6,MORNING
371,U1000000,2021-09-10,80.61,31.87,228.98,2.86,159.0,0.84,02:31:46,False,6,6,MORNING
372,U1000000,2021-12-17,89.96,26.39,210.06,2.63,157.22,0.83,03:24:32,False,6,6,MORNING
373,U1000000,2021-12-24,41.59,30.04,278.86,3.49,162.27,0.85,01:23:04,False,6,6,MORNING
374,U1000000,2022-03-04,30.63,31.89,245.69,3.07,167.22,0.88,00:57:37,False,6,6,MORNING
375,U1000000,2022-04-08,33.52,31.65,221.5,2.77,164.05,0.86,01:03:32,False,6,6,MORNING
376,U1000000,2022-07-29,35.49,29.16,214.46,2.68,155.56,0.82,01:13:02,False,6,6,MORNING
377,U1000003,2022-09-23,43.7,29.84,238.11,2.94,151.32,0.8,01:27:52,False,6,6,MORNING
378,U1000003,2022-10-21,37.25,33.06,273.02,3.37,159.5,0.84,01:07:36,False,6,6,MORNING
379,U1000009,2021-10-08,36.24,26.18,276.74,2.35,147.59,0.81,01:23:03,False,6,6,MORNING
380,U1000010,2021-01-08,23.5,26.11,144.03,1.67,121.05,0.71,00:54:00,False,6,6,MORNING
381,U1000010,2021-01-15,54.32,25.97,176.15,2.05,131.04,0.77,02:05:30,False,6,6,MORNING
382,U1000010,2021-04-02,51.94,25.29,163.33,1.9,135.11,0.79,02:03:14,False,6,6,MORNING
383,U1000010,2021-09-03,33.71,23.8,132.64,1.54,119.8,0.7,01:24:59,False,6,6,MORNING
384,U1000010,2021-09-10,36.79,25.41,137.85,1.6,121.17,0.71,01:26:52,False,6,6,MORNING
385,U1000010,2021-09-24,55.99,25.62,153.08,1.78,129.89,0.76,02:11:08,False,6,6,MORNING
386,U1000010,2021-10-08,20.88,23.26,109.4,1.27,113.13,0.67,00:53:52,False,6,6,MORNING
387,U1000010,2021-12-24,46.34,24.95,165.56,1.93,109.52,0.64,01:51:26,False,6,6,MORNING
388,U1000010,2022-01-28,40.38,27.66,155.86,1.81,111.49,0.66,01:27:35,False,6,6,MORNING
389,U1000010,2022-02-11,27.52,20.39,108.82,1.27,97.19,0.57,01:20:59,False,6,6,MORNING
390,U1000010,2022-02-18,19.68,26.57,169.86,1.98,118.32,0.7,00:44:27,False,6,6,MORNING
391,U1000010,2022-03-04,38.16,28.17,173.19,2.01,126.98,0.75,01:21:17,False,6,6,MORNING
392,U1000010,2022-03-11,42.75,28.46,168.47,1.96,132.26,0.78,01:30:08,False,6,6,MORNING
393,U1000010,2022-04-15,60.73,26.9,156.19,1.82,129.45,0.76,02:15:28,False,6,6,MORNING
394,U1000010,2022-04-22,29.29,22.41,153.44,1.78,113.02,0.66,01:18:25,False,6,6,MORNING
395,U1000010,2022-04-29,22.78,22.18,121.27,1.41,96.11,0.57,01:01:37,False,6,6,MORNING
396,U1000010,2022-09-09,21.42,23.86,171.19,1.99,116.73,0.69,00:53:52,False,6,6,MORNING
397,U1000010,2022-09-23,50.13,26.99,156.45,1.82,136.44,0.8,01:51:26,False,6,6,MORNING
398,U1000010,2022-10-21,23.0,22.75,151.88,1.77,112.69,0.66,01:00:39,False,6,6,MORNING
399,U1000010,2022-11-18,19.59,26.25,136.7,1.59,107.0,0.63,00:44:47,False,6,6,MORNING
400,U1000000,2021-04-17,77.02,26.52,238.47,2.98,151.08,0.8,02:54:15,True,7,6,MORNING
401,U1000000,2021-04-24,75.69,26.63,232.46,2.91,152.0,0.8,02:50:32,True,7,6,MORNING
402,U1000000,2021-05-01,31.09,30.72,232.41,2.91,121.36,0.64,01:00:44,True,7,6,MORNING
403,U1000000,2022-01-22,64.97,33.3,239.4,2.99,165.86,0.87,01:57:04,True,7,6,MORNING
404,U1000000,2022-11-12,80.0,34.89,234.86,2.94,163.21,0.86,02:17:35,True,7,6,MORNING
405,U1000000,2022-11-19,64.52,36.16,225.99,2.82,158.74,0.84,01:47:03,True,7,6,MORNING
406,U1000002,2022-11-26,63.57,29.97,227.0,3.03,165.88,0.91,02:07:16,True,7,6,MORNING
407,U1000003,2022-08-27,67.4,29.33,257.83,3.18,167.9,0.88,02:17:53,True,7,6,MORNING
408,U1000003,2022-09-24,66.46,29.13,255.72,3.16,159.64,0.84,02:16:54,True,7,6,MORNING
409,U1000003,2022-10-01,66.01,27.58,268.1,3.31,166.78,0.88,02:23:36,True,7,6,MORNING
410,U1000003,2022-10-08,77.04,30.56,265.11,3.27,163.34,0.86,02:31:15,True,7,6,MORNING
411,U1000003,2022-11-19,66.73,30.09,261.02,3.22,169.06,0.89,02:13:03,True,7,6,MORNING
412,U1000003,2022-11-26,66.89,29.14,272.2,3.36,171.11,0.9,02:17:43,True,7,6,MORNING
413,U1000004,2022-07-30,18.76,26.41,153.64,2.08,125.4,0.66,00:42:37,True,7,6,MORNING
414,U1000004,2022-11-05,67.0,29.19,225.54,3.05,125.73,0.66,02:17:43,True,7,6,MORNING
415,U1000004,2022-11-19,86.0,31.5,238.41,3.22,160.66,0.85,02:43:48,True,7,6,MORNING
416,U1000008,2022-02-12,103.12,30.74,161.89,2.53,160.64,0.8,03:21:17,True,7,6,MORNING
417,U1000008,2022-03-12,101.7,31.39,122.04,1.91,161.39,0.8,03:14:24,True,7,6,MORNING
418,U1000008,2022-03-19,106.56,30.73,193.27,3.02,162.47,0.81,03:28:04,True,7,6,MORNING
419,U1000008,2022-03-26,75.39,28.79,135.13,2.11,161.15,0.8,02:37:07,True,7,6,MORNING
420,U1000008,2022-05-21,105.13,28.56,116.92,1.83,161.03,0.8,03:40:52,True,7,6,MORNING
421,U1000008,2022-05-28,67.64,28.6,195.63,3.06,166.19,0.83,02:21:55,True,7,6,MORNING
422,U1000008,2022-06-04,100.09,26.89,198.44,3.1,162.23,0.81,03:43:20,True,7,6,MORNING
423,U1000008,2022-06-11,71.77,26.89,75.43,1.18,165.01,0.82,02:40:08,True,7,6,MORNING
424,U1000008,2022-06-25,101.58,30.09,184.04,2.88,164.98,0.82,03:22:34,True,7,6,MORNING
425,U1000008,2022-07-16,92.74,26.92,199.2,3.11,162.37,0.81,03:26:42,True,7,6,MORNING
426,U1000008,2022-07-30,84.25,27.71,186.88,2.92,159.02,0.79,03:02:26,True,7,6,MORNING
427,U1000008,2022-08-06,100.16,29.72,195.62,3.06,163.48,0.81,03:22:13,True,7,6,MORNING
428,U1000008,2022-09-03,103.22,30.65,187.59,2.93,159.7,0.8,03:22:03,True,7,6,MORNING
429,U1000008,2022-09-17,81.42,29.03,90.39,1.41,162.05,0.81,02:48:17,True,7,6,MORNING
430,U1000008,2022-09-24,102.41,30.92,192.44,3.01,159.69,0.8,03:18:44,True,7,6,MORNING
431,U1000008,2022-10-01,105.55,28.98,191.88,3.0,161.32,0.8,03:38:32,True,7,6,MORNING
432,U1000008,2022-10-08,97.18,29.5,185.5,2.9,158.0,0.79,03:17:39,True,7,6,MORNING
433,U1000008,2022-10-29,126.79,31.03,189.08,2.95,150.51,0.75,04:05:10,True,7,6,MORNING
434,U1000008,2022-11-05,107.64,30.14,193.52,3.02,154.65,0.77,03:34:17,True,7,6,MORNING
435,U1000009,2021-07-31,100.06,24.58,231.08,1.96,156.35,0.86,04:04:14,True,7,6,MORNING
436,U1000009,2021-08-07,70.29,25.31,237.88,2.02,152.52,0.84,02:46:37,True,7,6,MORNING
437,U1000009,2021-08-14,75.53,26.01,246.84,2.09,150.84,0.83,02:54:14,True,7,6,MORNING
438,U1000009,2021-08-21,75.6,25.43,243.47,2.06,151.36,0.83,02:58:22,True,7,6,MORNING
439,U1000009,2021-08-28,85.17,24.98,246.2,2.09,148.51,0.82,03:24:34,True,7,6,MORNING
440,U1000009,2021-10-30,70.61,25.9,275.41,2.33,142.02,0.78,02:43:35,True,7,6,MORNING
441,U1000009,2021-11-06,86.77,25.65,261.95,2.22,148.98,0.82,03:22:58,True,7,6,MORNING
442,U1000009,2021-11-20,43.64,25.91,276.85,2.35,156.88,0.86,01:41:03,True,7,6,MORNING
443,U1000009,2021-11-27,90.02,24.03,151.94,1.29,150.93,0.83,03:44:45,True,7,6,MORNING
444,U1000009,2021-12-11,74.26,27.04,252.66,2.14,146.24,0.81,02:44:46,True,7,6,MORNING
445,U1000009,2022-01-15,92.15,26.11,256.81,2.18,150.82,0.83,03:31:46,True,7,6,MORNING
446,U1000009,2022-02-05,82.27,28.43,256.2,2.17,150.82,0.83,02:53:38,True,7,6,MORNING
447,U1000009,2022-02-12,107.14,28.66,253.64,2.15,147.01,0.81,03:44:17,True,7,6,MORNING
448,U1000009,2022-02-19,100.15,24.25,249.14,2.11,150.48,0.83,04:07:48,True,7,6,MORNING
449,U1000009,2022-05-14,61.09,25.12,221.9,1.88,152.82,0.84,02:25:54,True,7,6,MORNING
450,U1000009,2022-05-28,68.65,25.42,247.89,2.1,150.64,0.83,02:42:02,True,7,6,MORNING
451,U1000009,2022-06-04,80.77,23.75,234.85,1.99,157.02,0.86,03:24:03,True,7,6,MORNING
452,U1000009,2022-06-11,71.94,23.21,248.96,2.11,152.5,0.84,03:05:58,True,7,6,MORNING
453,U1000009,2022-06-18,61.44,23.33,260.04,2.2,156.1,0.86,02:38:00,True,7,6,MORNING
454,U1000009,2022-06-25,70.16,25.52,250.74,2.12,147.57,0.81,02:44:58,True,7,6,MORNING
455,U1000009,2022-07-30,46.08,23.18,232.76,1.97,138.89,0.76,01:59:16,True,7,6,MORNING
456,U1000009,2022-08-06,78.52,24.22,243.04,2.06,154.37,0.85,03:14:31,True,7,6,MORNING
457,U1000009,2022-08-13,85.53,32.49,239.82,2.03,151.45,0.83,02:37:57,True,7,6,MORNING
458,U1000009,2022-08-20,45.19,22.54,237.07,2.01,143.38,0.79,02:00:18,True,7,6,MORNING
459,U1000009,2022-09-03,116.45,29.95,232.61,1.97,152.79,0.84,03:53:17,True,7,6,MORNING
460,U1000009,2022-09-10,76.26,25.28,236.79,2.01,146.16,0.81,03:01:00,True,7,6,MORNING
461,U1000009,2022-09-17,80.68,24.86,251.71,2.13,144.51,0.8,03:14:43,True,7,6,MORNING
462,U1000009,2022-10-29,123.41,29.68,237.71,2.01,146.91,0.81,04:09:29,True,7,6,MORNING
463,U1000009,2022-11-05,79.72,26.64,243.61,2.06,147.0,0.81,02:59:34,True,7,6,MORNING
464,U1000010,2021-01-02,24.07,24.68,130.46,1.52,114.42,0.67,00:58:31,True,7,6,MORNING
465,U1000010,2021-01-09,60.05,28.37,182.58,2.12,135.38,0.8,02:06:59,True,7,6,MORNING
466,U1000010,2021-01-23,59.24,26.62,166.85,1.94,135.56,0.8,02:13:31,True,7,6,MORNING
467,U1000010,2021-01-30,73.71,28.0,170.48,1.98,133.64,0.79,02:37:56,True,7,6,MORNING
468,U1000010,2021-02-06,66.93,26.42,168.4,1.96,138.59,0.82,02:32:00,True,7,6,MORNING
469,U1000010,2021-02-13,53.99,26.33,150.63,1.75,128.24,0.75,02:03:02,True,7,6,MORNING
470,U1000010,2021-02-20,77.46,28.38,171.85,2.0,141.01,0.83,02:43:45,True,7,6,MORNING
471,U1000010,2021-02-27,62.3,26.8,176.66,2.05,116.02,0.68,02:19:29,True,7,6,MORNING
472,U1000010,2021-03-06,61.44,27.34,163.43,1.9,135.09,0.79,02:14:50,True,7,6,MORNING
473,U1000010,2021-03-13,60.27,27.34,160.78,1.87,90.89,0.53,02:12:15,True,7,6,MORNING
474,U1000010,2021-03-20,56.86,25.91,163.04,1.9,112.34,0.66,02:11:40,True,7,6,MORNING
475,U1000010,2021-04-03,41.75,26.25,161.4,1.88,129.71,0.76,01:35:26,True,7,6,MORNING
476,U1000010,2021-04-17,70.87,27.64,179.67,2.09,145.97,0.86,02:33:51,True,7,6,MORNING
477,U1000010,2021-04-24,61.41,28.17,167.26,1.94,143.68,0.85,02:10:47,True,7,6,MORNING
478,U1000010,2021-05-01,58.35,26.79,158.43,1.84,136.48,0.8,02:10:41,True,7,6,MORNING
479,U1000010,2021-05-08,63.84,28.08,175.45,2.04,140.02,0.82,02:16:25,True,7,6,MORNING
480,U1000010,2021-05-22,62.76,27.15,159.98,1.86,138.81,0.82,02:18:41,True,7,6,MORNING
481,U1000010,2021-06-19,40.55,26.16,163.93,1.91,145.68,0.86,01:33:00,True,7,6,MORNING
482,U1000010,2021-07-03,44.56,25.43,147.38,1.71,130.45,0.77,01:45:08,True,7,6,MORNING
483,U1000010,2021-07-10,63.33,26.83,159.78,1.86,138.12,0.81,02:21:38,True,7,6,MORNING
484,U1000010,2021-07-31,43.5,25.0,159.16,1.85,132.24,0.78,01:44:23,True,7,6,MORNING
485,U1000010,2021-09-18,50.22,24.53,168.63,1.96,133.76,0.79,02:02:51,True,7,6,MORNING
486,U1000010,2021-11-06,41.24,23.8,154.59,1.8,134.79,0.79,01:43:57,True,7,6,MORNING
487,U1000010,2021-11-27,24.91,22.8,172.71,2.01,139.78,0.82,01:05:33,True,7,6,MORNING
488,U1000010,2022-01-15,38.04,26.22,157.34,1.83,115.68,0.68,01:27:03,True,7,6,MORNING
489,U1000010,2022-01-22,39.92,25.36,160.45,1.87,118.31,0.7,01:34:27,True,7,6,MORNING
490,U1000010,2022-02-05,40.04,25.7,166.98,1.94,121.92,0.72,01:33:28,True,7,6,MORNING
491,U1000010,2022-02-12,44.62,23.61,151.32,1.76,118.89,0.7,01:53:24,True,7,6,MORNING
492,U1000010,2022-02-19,60.57,25.13,163.97,1.91,125.22,0.74,02:24:37,True,7,6,MORNING
493,U1000010,2022-03-12,53.83,26.15,170.69,1.98,129.61,0.76,02:03:31,True,7,6,MORNING
494,U1000010,2022-03-19,42.52,25.77,164.87,1.92,127.89,0.75,01:39:00,True,7,6,MORNING
